date,close
2016-09-12,1.63
2016-09-13,1.629
2016-09-14,1.613
2016-09-19,1.632
2016-09-20,1.634
2016-09-21,1.651
2016-09-22,1.66
2016-09-23,1.65
2016-09-26,1.614
2016-09-27,1.62
2016-09-28,1.621
2016-09-29,1.628
2016-09-30,1.63
2016-10-10,1.672
2016-10-11,1.697
2016-10-12,1.7
2016-10-13,1.698
2016-10-14,1.684
2016-10-17,1.68
2016-10-18,1.702
2016-10-19,1.682
2016-10-20,1.697
2016-10-21,1.68
2016-10-24,1.686
2016-10-25,1.682
2016-10-26,1.666
2016-10-27,1.67
2016-10-28,1.681
2016-10-31,1.672
2016-11-01,1.686
2016-11-02,1.674
2016-11-03,1.678
2016-11-04,1.657
2016-11-07,1.647
2016-11-08,1.664
2016-11-09,1.653
2016-11-10,1.678
2016-11-11,1.665
2016-11-14,1.678
2016-11-15,1.686
2016-11-16,1.687
2016-11-17,1.667
2016-11-18,1.669
2016-11-21,1.671
2016-11-22,1.684
2016-11-23,1.67
2016-11-24,1.65
2016-11-25,1.649
2016-11-28,1.645
2016-11-29,1.628
2016-11-30,1.638
2016-12-01,1.641
2016-12-02,1.615
2016-12-05,1.642
2016-12-06,1.643
2016-12-07,1.645
2016-12-08,1.636
2016-12-09,1.612
2016-12-12,1.532
2016-12-13,1.55
2016-12-14,1.524
2016-12-15,1.535
2016-12-16,1.554
2016-12-19,1.542
2016-12-20,1.54
2016-12-21,1.546
2016-12-22,1.537
2016-12-23,1.53
2016-12-26,1.541
2016-12-27,1.548
2016-12-28,1.536
2016-12-29,1.539
2016-12-30,1.545
2016-12-31,1.545
2017-01-03,1.538
2017-01-04,1.569
2017-01-05,1.559
2017-01-06,1.526
2017-01-09,1.519
2017-01-10,1.508
2017-01-11,1.495
2017-01-12,1.486
2017-01-13,1.466
2017-01-16,1.42
2017-01-17,1.443
2017-01-18,1.434
2017-01-19,1.427
2017-01-20,1.462
2017-01-23,1.479
2017-01-24,1.47
2017-01-25,1.471
2017-01-26,1.482
2017-02-03,1.471
2017-02-06,1.487
2017-02-07,1.483
2017-02-08,1.497
2017-02-09,1.504
2017-02-10,1.494
2017-02-13,1.501
2017-02-14,1.502
2017-02-15,1.494
2017-02-16,1.494
2017-02-17,1.481
2017-02-20,1.482
2017-02-21,1.492
2017-02-22,1.497
2017-02-23,1.5
2017-02-24,1.516
2017-02-27,1.507
2017-02-28,1.506
2017-03-01,1.504
2017-03-02,1.507
2017-03-03,1.52
2017-03-06,1.547
2017-03-07,1.556
2017-03-08,1.551
2017-03-09,1.551
2017-03-10,1.568
2017-03-13,1.597
2017-03-14,1.594
2017-03-15,1.587
2017-03-16,1.603
2017-03-17,1.587
2017-03-20,1.595
2017-03-21,1.61
2017-03-22,1.623
2017-03-23,1.621
2017-03-24,1.634
2017-03-27,1.617
2017-03-28,1.613
2017-03-29,1.58
2017-03-30,1.536
2017-03-31,1.543
2017-04-05,1.568
2017-04-06,1.566
2017-04-07,1.555
2017-04-10,1.529
2017-04-11,1.536
2017-04-12,1.514
2017-04-13,1.52
2017-04-14,1.499
2017-04-17,1.484
2017-04-18,1.476
2017-04-19,1.49
2017-04-20,1.5
2017-04-21,1.485
2017-04-24,1.474
2017-04-25,1.494
2017-04-26,1.489
2017-04-27,1.515
2017-04-28,1.523
2017-05-02,1.506
2017-05-03,1.502
2017-05-04,1.493
2017-05-05,1.482
2017-05-08,1.457
2017-05-09,1.476
2017-05-10,1.484
2017-05-11,1.481
2017-05-12,1.472
2017-05-15,1.482
2017-05-16,1.516
2017-05-17,1.518
2017-05-18,1.51
2017-05-19,1.504
2017-05-22,1.481
2017-05-23,1.462
2017-05-24,1.482
2017-05-25,1.477
2017-05-26,1.464
2017-05-31,1.469
2017-06-01,1.437
2017-06-02,1.448
2017-06-05,1.459
2017-06-06,1.449
2017-06-07,1.487
2017-06-08,1.489
2017-06-09,1.497
2017-06-12,1.468
2017-06-13,1.483
2017-06-14,1.472
2017-06-15,1.501
2017-06-16,1.502
2017-06-19,1.512
2017-06-20,1.516
2017-06-21,1.531
2017-06-22,1.514
2017-06-23,1.527
2017-06-26,1.547
2017-06-27,1.544
2017-06-28,1.527
2017-06-29,1.539
2017-06-30,1.55
2017-07-03,1.548
2017-07-04,1.556
2017-07-05,1.57
2017-07-06,1.569
2017-07-07,1.573
2017-07-10,1.546
2017-07-11,1.534
2017-07-12,1.532
2017-07-13,1.525
2017-07-14,1.518
2017-07-17,1.46
2017-07-18,1.465
2017-07-19,1.496
2017-07-20,1.5
2017-07-21,1.5
2017-07-24,1.4996
2017-07-25,1.4988
2017-07-26,1.4854
2017-07-27,1.513
2017-07-28,1.5125
2017-07-31,1.5168
2017-08-01,1.5126
2017-08-02,1.5001
2017-08-03,1.4814
2017-08-04,1.4654
2017-08-07,1.4608
2017-08-08,1.4546
2017-08-09,1.4572
2017-08-10,1.4596
2017-08-11,1.4479
2017-08-14,1.5003
2017-08-15,1.5132
2017-08-16,1.5313
2017-08-17,1.5277
2017-08-18,1.5169
2017-08-21,1.5308
2017-08-22,1.5212
2017-08-23,1.5159
2017-08-24,1.5094
2017-08-25,1.5135
2017-08-28,1.5416
2017-08-29,1.5538
2017-08-30,1.5619
2017-08-31,1.5703
2017-09-01,1.5877
2017-09-04,1.6134
2017-09-05,1.6156
2017-09-06,1.6228
2017-09-07,1.6217
2017-09-08,1.6143
2017-09-11,1.6417
2017-09-12,1.6225
2017-09-13,1.6195
2017-09-14,1.6242
2017-09-15,1.6089
2017-09-18,1.6317
2017-09-19,1.6183
2017-09-20,1.6291
2017-09-21,1.6087
2017-09-22,1.6201
2017-09-25,1.5897
2017-09-26,1.5924
2017-09-27,1.6338
2017-09-28,1.6345
2017-09-29,1.641
2017-10-09,1.6521
2017-10-10,1.6506
2017-10-11,1.6302
2017-10-12,1.6365
2017-10-13,1.6729
2017-10-16,1.6572
2017-10-17,1.6682
2017-10-18,1.6747
2017-10-19,1.6617
2017-10-20,1.6704
2017-10-23,1.6888
2017-10-24,1.6941
2017-10-25,1.7111
2017-10-26,1.7122
2017-10-27,1.7113
2017-10-30,1.7102
2017-10-31,1.7303
2017-11-01,1.7298
2017-11-02,1.6967
2017-11-03,1.6975
2017-11-06,1.7341
2017-11-07,1.7525
2017-11-08,1.752
2017-11-09,1.7846
2017-11-10,1.8158
2017-11-13,1.8293
2017-11-14,1.7889
2017-11-15,1.7385
2017-11-16,1.7564
2017-11-17,1.6998
2017-11-20,1.7602
2017-11-21,1.7588
2017-11-22,1.7308
2017-11-23,1.6622
2017-11-24,1.6456
2017-11-27,1.609
2017-11-28,1.6414
2017-11-29,1.6217
2017-11-30,1.602
2017-12-01,1.6334
2017-12-04,1.6367
2017-12-05,1.5948
2017-12-06,1.6066
2017-12-07,1.5939
2017-12-08,1.6243
2017-12-11,1.6714
2017-12-12,1.6554
2017-12-13,1.6527
2017-12-14,1.6426
2017-12-15,1.6241
2017-12-18,1.6087
2017-12-19,1.6246
2017-12-20,1.6101
2017-12-21,1.6236
2017-12-22,1.6072
2017-12-25,1.5719
2017-12-26,1.5827
2017-12-27,1.5504
2017-12-28,1.555
2017-12-29,1.5837
2017-12-31,1.5836
2018-01-02,1.5846
2018-01-03,1.6151
2018-01-04,1.6182
2018-01-05,1.5989
2018-01-08,1.5719
2018-01-09,1.5871
2018-01-10,1.5676
2018-01-11,1.5733
2018-01-12,1.5557
2018-01-15,1.5139
2018-01-16,1.4906
2018-01-17,1.4929
2018-01-18,1.4913
2018-01-19,1.4887
2018-01-22,1.4979
2018-01-23,1.4988
2018-01-24,1.5243
2018-01-25,1.5221
2018-01-26,1.5105
2018-01-29,1.4558
2018-01-30,1.4532
2018-01-31,1.4285
2018-02-01,1.3904
2018-02-02,1.4088
2018-02-05,1.382
2018-02-06,1.3167
2018-02-07,1.3157
2018-02-08,1.3622
2018-02-09,1.3349
2018-02-12,1.3953
2018-02-13,1.4009
2018-02-14,1.4043
2018-02-22,1.4412
2018-02-23,1.4351
2018-02-26,1.5009
2018-02-27,1.5104
2018-02-28,1.5184
2018-03-01,1.5385
2018-03-02,1.5245
2018-03-05,1.554
2018-03-06,1.5605
2018-03-07,1.5496
2018-03-08,1.5555
2018-03-09,1.608
2018-03-12,1.6334
2018-03-13,1.6108
2018-03-14,1.5849
2018-03-15,1.5942
2018-03-16,1.5725
2018-03-19,1.5903
2018-03-20,1.6015
2018-03-21,1.5741
2018-03-22,1.55
2018-03-23,1.4796
2018-03-26,1.5322
2018-03-27,1.578
2018-03-28,1.5545
2018-03-29,1.5466
2018-03-30,1.5954
2018-04-02,1.6011
2018-04-03,1.5791
2018-04-04,1.5504
2018-04-09,1.5566
2018-04-10,1.5476
2018-04-11,1.5596
2018-04-12,1.5375
2018-04-13,1.537
2018-04-16,1.5605
2018-04-17,1.4955
2018-04-18,1.5296
2018-04-19,1.5214
2018-04-20,1.4873
2018-04-23,1.4271
2018-04-24,1.481
2018-04-25,1.4694
2018-04-26,1.4428
2018-04-27,1.437
2018-05-02,1.4234
2018-05-03,1.4477
2018-05-04,1.4501
2018-05-07,1.4831
2018-05-08,1.4888
2018-05-09,1.4919
2018-05-10,1.472
2018-05-11,1.4449
2018-05-14,1.4497
2018-05-15,1.4902
2018-05-16,1.4717
2018-05-17,1.464
2018-05-18,1.4578
2018-05-21,1.5064
2018-05-22,1.522
2018-05-23,1.52
2018-05-24,1.4949
2018-05-25,1.4603
2018-05-28,1.4621
2018-05-29,1.4496
2018-05-30,1.4114
2018-05-31,1.4236
2018-06-01,1.3841
2018-06-04,1.3843
2018-06-05,1.4367
2018-06-06,1.4361
2018-06-07,1.4235
2018-06-08,1.427
2018-06-11,1.417
2018-06-12,1.4221
2018-06-13,1.4013
2018-06-14,1.4006
2018-06-15,1.3838
2018-06-19,1.3106
2018-06-20,1.3206
2018-06-21,1.2636
2018-06-22,1.2858
2018-06-25,1.2608
2018-06-26,1.3055
2018-06-27,1.2954
2018-06-28,1.2881
2018-06-29,1.3621
2018-06-30,1.362
2018-07-02,1.3488
2018-07-03,1.3679
2018-07-04,1.3287
2018-07-05,1.3013
2018-07-06,1.3107
2018-07-09,1.3495
2018-07-10,1.3521
2018-07-11,1.3218
2018-07-12,1.3768
2018-07-13,1.3918
2018-07-16,1.4006
2018-07-17,1.4053
2018-07-18,1.3877
2018-07-19,1.3723
2018-07-20,1.403
2018-07-23,1.4301
2018-07-24,1.4326
2018-07-25,1.4367
2018-07-26,1.3936
2018-07-27,1.3914
2018-07-30,1.3568
2018-07-31,1.3375
2018-08-01,1.3288
2018-08-02,1.307
2018-08-03,1.2638
2018-08-06,1.2344
2018-08-07,1.285
2018-08-08,1.2556
2018-08-09,1.3232
2018-08-10,1.3336
2018-08-13,1.3577
2018-08-14,1.3389
2018-08-15,1.3113
2018-08-16,1.2908
2018-08-17,1.2669
2018-08-20,1.2817
2018-08-21,1.2966
2018-08-22,1.2686
2018-08-23,1.2958
2018-08-24,1.3001
2018-08-27,1.3525
2018-08-28,1.3659
2018-08-29,1.3509
2018-08-30,1.3187
2018-08-31,1.3031
2018-09-03,1.3222
2018-09-04,1.3622
2018-09-05,1.3301
2018-09-06,1.3296
2018-09-07,1.2857
2018-09-10,1.2365
2018-09-11,1.2565
2018-09-12,1.2485
2018-09-13,1.2554
2018-09-14,1.21
2018-09-17,1.1972
2018-09-18,1.2241
2018-09-19,1.2427
2018-09-20,1.2318
2018-09-21,1.2453
2018-09-25,1.2516
2018-09-26,1.2514
2018-09-27,1.2209
2018-09-28,1.2223
2018-10-08,1.1774
2018-10-09,1.1431
2018-10-10,1.1431
2018-10-11,1.0632
2018-10-12,1.093
2018-10-15,1.0701
2018-10-16,1.0328
2018-10-17,1.0578
2018-10-18,1.0401
2018-10-19,1.0895
2018-10-22,1.1455
2018-10-23,1.1164
2018-10-24,1.1004
2018-10-25,1.0851
2018-10-26,1.0703
2018-10-29,1.0659
2018-10-30,1.0662
2018-10-31,1.0768
2018-11-01,1.094
2018-11-02,1.1487
2018-11-05,1.1473
2018-11-06,1.1438
2018-11-07,1.1449
2018-11-08,1.12
2018-11-09,1.1232
2018-11-12,1.1684
2018-11-13,1.1832
2018-11-14,1.1774
2018-11-15,1.2026
2018-11-16,1.2153
2018-11-19,1.1998
2018-11-20,1.1577
2018-11-21,1.1513
2018-11-22,1.1447
2018-11-23,1.1184
2018-11-26,1.1101
2018-11-27,1.1177
2018-11-28,1.129
2018-11-29,1.0989
2018-11-30,1.1054
2018-12-03,1.1537
2018-12-04,1.1507
2018-12-05,1.1456
2018-12-06,1.1138
2018-12-07,1.1237
2018-12-10,1.1147
2018-12-11,1.1268
2018-12-12,1.1239
2018-12-13,1.1365
2018-12-14,1.1066
2018-12-17,1.0927
2018-12-18,1.0816
2018-12-19,1.0616
2018-12-20,1.0671
2018-12-21,1.0639
2018-12-24,1.0825
2018-12-25,1.0863
2018-12-26,1.0716
2018-12-27,1.0616
2018-12-28,1.06
2018-12-31,1.0598
2019-01-02,1.045
2019-01-03,1.0333
2019-01-04,1.0551
2019-01-07,1.0896
2019-01-08,1.0874
2019-01-09,1.0839
2019-01-10,1.084
2019-01-11,1.0813
2019-01-14,1.0671
2019-01-15,1.0841
2019-01-16,1.0917
2019-01-17,1.0741
2019-01-18,1.0858
2019-01-21,1.1009
2019-01-22,1.0894
2019-01-23,1.0926
2019-01-24,1.1085
2019-01-25,1.108
2019-01-28,1.1142
2019-01-29,1.1078
2019-01-30,1.0963
2019-01-31,1.0977
2019-02-01,1.1418
2019-02-11,1.1729
2019-02-12,1.1677
2019-02-13,1.1874
2019-02-14,1.1877
2019-02-15,1.1718
2019-02-18,1.2175
2019-02-19,1.2094
2019-02-20,1.204
2019-02-21,1.2134
2019-02-22,1.2655
2019-02-25,1.3643
2019-02-26,1.3501
2019-02-27,1.3299
2019-02-28,1.3334
2019-03-01,1.354
2019-03-04,1.3857
2019-03-05,1.4223
2019-03-06,1.4453
2019-03-07,1.439
2019-03-08,1.4158
2019-03-11,1.4801
2019-03-12,1.5263
2019-03-13,1.4453
2019-03-14,1.4089
2019-03-15,1.4018
2019-03-18,1.4421
2019-03-19,1.4558
2019-03-20,1.4343
2019-03-21,1.4524
2019-03-22,1.4481
2019-03-25,1.4326
2019-03-26,1.4014
2019-03-27,1.4
2019-03-28,1.4007
2019-03-29,1.4549
2019-04-01,1.5177
2019-04-02,1.5042
2019-04-03,1.5174
2019-04-04,1.5063
2019-04-08,1.4829
2019-04-09,1.4891
2019-04-10,1.4538
2019-04-11,1.4295
2019-04-12,1.4365
2019-04-15,1.4206
2019-04-16,1.491
2019-04-17,1.4874
2019-04-18,1.4715
2019-04-19,1.4923
2019-04-22,1.4691
2019-04-23,1.4453
2019-04-24,1.4717
2019-04-25,1.4243
2019-04-26,1.4152
2019-04-29,1.3981
2019-04-30,1.3856
2019-05-06,1.2719
2019-05-07,1.2804
2019-05-08,1.2789
2019-05-09,1.276
2019-05-10,1.356
2019-05-13,1.3331
2019-05-14,1.3314
2019-05-15,1.356
2019-05-16,1.3311
2019-05-17,1.2936
2019-05-20,1.276
2019-05-21,1.287
2019-05-22,1.2979
2019-05-23,1.2475
2019-05-24,1.238
2019-05-27,1.2828
2019-05-28,1.2819
2019-05-29,1.2768
2019-05-30,1.2598
2019-05-31,1.2596
2019-06-03,1.2697
2019-06-04,1.2493
2019-06-05,1.2638
2019-06-06,1.228
2019-06-10,1.2484
2019-06-11,1.2903
2019-06-12,1.2804
2019-06-13,1.2873
2019-06-14,1.2573
2019-06-17,1.2512
2019-06-18,1.2532
2019-06-19,1.2942
2019-06-20,1.3285
2019-06-21,1.3659
2019-06-24,1.3596
2019-06-25,1.3515
2019-06-26,1.3667
2019-06-27,1.4161
2019-06-28,1.4184
2019-06-30,1.4182
2019-07-01,1.4789
2019-07-02,1.4536
2019-07-03,1.4365
2019-07-04,1.4213
2019-07-05,1.4304
2019-07-08,1.3997
2019-07-09,1.4004
2019-07-10,1.4046
2019-07-11,1.4069
2019-07-12,1.4029
2019-07-15,1.4472
2019-07-16,1.4533
2019-07-17,1.4498
2019-07-18,1.4176
2019-07-19,1.418
2019-07-22,1.4206
2019-07-23,1.4542
2019-07-24,1.4984
2019-07-25,1.5157
2019-07-26,1.5101
2019-07-29,1.5298
2019-07-30,1.5253
2019-07-31,1.5345
2019-08-01,1.5263
2019-08-02,1.4961
2019-08-05,1.4726
2019-08-06,1.4669
2019-08-07,1.453
2019-08-08,1.4849
2019-08-09,1.4686
2019-08-12,1.531
2019-08-13,1.5167
2019-08-14,1.513
2019-08-15,1.5316
2019-08-16,1.5396
2019-08-19,1.6299
2019-08-20,1.6241
2019-08-21,1.6579
2019-08-22,1.6456
2019-08-23,1.6485
2019-08-26,1.6509
2019-08-27,1.6766
2019-08-28,1.6739
2019-08-29,1.7131
2019-08-30,1.6817
2019-09-02,1.7654
2019-09-03,1.8061
2019-09-04,1.8048
2019-09-05,1.825
2019-09-06,1.8257
2019-09-09,1.9125
2019-09-10,1.8787
2019-09-11,1.8668
2019-09-12,1.8559
2019-09-16,1.8599
2019-09-17,1.8377
2019-09-18,1.834
2019-09-19,1.867
2019-09-20,1.8939
2019-09-23,1.9217
2019-09-24,1.9315
2019-09-25,1.8821
2019-09-26,1.787
2019-09-27,1.8173
2019-09-30,1.7689
2019-10-08,1.723
2019-10-09,1.7546
2019-10-10,1.8108
2019-10-11,1.8235
2019-10-14,1.854
2019-10-15,1.8066
2019-10-16,1.8014
2019-10-17,1.8121
2019-10-18,1.7792
2019-10-21,1.7658
2019-10-22,1.8055
2019-10-23,1.789
2019-10-24,1.781
2019-10-25,1.7988
2019-10-28,1.8426
2019-10-29,1.7956
2019-10-30,1.8056
2019-10-31,1.7908
2019-11-01,1.7927
2019-11-04,1.829
2019-11-05,1.8625
2019-11-06,1.8422
2019-11-07,1.8487
2019-11-08,1.856
2019-11-11,1.8345
2019-11-12,1.8355
2019-11-13,1.8984
2019-11-14,1.9345
2019-11-15,1.9273
2019-11-18,1.9183
2019-11-19,1.9612
2019-11-20,1.9464
2019-11-21,1.9389
2019-11-22,1.8783
2019-11-25,1.8151
2019-11-26,1.852
2019-11-27,1.8732
2019-11-28,1.866
2019-11-29,1.8644
2019-12-02,1.8878
2019-12-03,1.9316
2019-12-04,1.9304
2019-12-05,1.956
2019-12-06,1.9777
2019-12-09,1.9907
2019-12-10,2.0125
2019-12-11,2.0016
2019-12-12,2.0018
2019-12-13,2.0169
2019-12-16,2.0596
2019-12-17,2.0666
2019-12-18,2.0538
2019-12-19,2.0097
2019-12-20,1.9903
2019-12-23,1.9312
2019-12-24,1.9765
2019-12-25,2.0251
2019-12-26,2.0094
2019-12-27,1.9608
2019-12-30,1.9712
2019-12-31,1.9709
2020-01-02,2.0344
2020-01-03,2.0071
2020-01-06,2.0204
2020-01-07,2.0278
2020-01-08,2.025
2020-01-09,2.0822
2020-01-10,2.1277
2020-01-13,2.2301
2020-01-14,2.2288
2020-01-15,2.2561
2020-01-16,2.2775
2020-01-17,2.3062
2020-01-20,2.3702
2020-01-21,2.3554
2020-01-22,2.4652
2020-01-23,2.4087
2020-02-03,2.2272
2020-02-04,2.3953
2020-02-05,2.414
2020-02-06,2.5065
2020-02-07,2.5755
2020-02-10,2.5294
2020-02-11,2.5441
2020-02-12,2.6022
2020-02-13,2.6317
2020-02-14,2.6097
2020-02-17,2.697
2020-02-18,2.7645
2020-02-19,2.7554
2020-02-20,2.8165
2020-02-21,2.8769
2020-02-24,2.9676
2020-02-25,3.0118
2020-02-26,2.8214
2020-02-27,2.8055
2020-02-28,2.6764
2020-03-02,2.7168
2020-03-03,2.7485
2020-03-04,2.6804
2020-03-05,2.6833
2020-03-06,2.6523
2020-03-09,2.4976
2020-03-10,2.6279
2020-03-11,2.5497
2020-03-12,2.5172
2020-03-13,2.5469
2020-03-16,2.3809
2020-03-17,2.3897
2020-03-18,2.3542
2020-03-19,2.4054
2020-03-20,2.4088
2020-03-23,2.272
2020-03-24,2.3065
2020-03-25,2.3876
2020-03-26,2.3478
2020-03-27,2.329
2020-03-30,2.2922
2020-03-31,2.2996
2020-04-01,2.2906
2020-04-02,2.4148
2020-04-03,2.3943
2020-04-07,2.4619
2020-04-08,2.4442
2020-04-09,2.4377
2020-04-10,2.3427
2020-04-13,2.2846
2020-04-14,2.3747
2020-04-15,2.4043
2020-04-16,2.4485
2020-04-17,2.4983
2020-04-20,2.5259
2020-04-21,2.4993
2020-04-22,2.5081
2020-04-23,2.4692
2020-04-24,2.4414
2020-04-27,2.4403
2020-04-28,2.5264
2020-04-29,2.5104
2020-04-30,2.6274
2020-05-06,2.7296
2020-05-07,2.7343
2020-05-08,2.75
2020-05-11,2.7232
2020-05-12,2.749
2020-05-13,2.78
2020-05-14,2.7492
2020-05-15,2.8284
2020-05-18,2.7432
2020-05-19,2.8498
2020-05-20,2.7655
2020-05-21,2.7016
2020-05-22,2.6534
2020-05-25,2.6139
2020-05-26,2.7134
2020-05-27,2.6334
2020-05-28,2.6114
2020-05-29,2.6224
2020-06-01,2.7287
2020-06-02,2.7001
2020-06-03,2.6652
2020-06-04,2.633
2020-06-05,2.6757
2020-06-08,2.6506
2020-06-09,2.7005
2020-06-10,2.7248
2020-06-11,2.7307
2020-06-12,2.7257
2020-06-15,2.6947
2020-06-16,2.7393
2020-06-17,2.7319
2020-06-18,2.7989
2020-06-19,2.8419
2020-06-22,2.8984
2020-06-23,2.9781
2020-06-24,3.0356
2020-06-29,2.9872
2020-06-30,3.0679
2020-07-01,3.078
2020-07-02,3.0333
2020-07-03,3.0382
2020-07-06,3.1979
2020-07-07,3.3122
2020-07-08,3.3817
2020-07-09,3.4793
2020-07-10,3.5262
2020-07-13,3.6051
2020-07-14,3.5847
2020-07-15,3.4667
2020-07-16,3.2487
2020-07-17,3.2115
2020-07-20,3.2494
2020-07-21,3.2847
2020-07-22,3.3364
2020-07-23,3.3408
2020-07-24,3.1629
2020-07-27,3.1304
2020-07-28,3.1616
2020-07-29,3.2913
2020-07-30,3.2605
2020-07-31,3.3518
2020-08-03,3.4497
2020-08-04,3.367
2020-08-05,3.4065
2020-08-06,3.3309
2020-08-07,3.234
2020-08-10,3.2312
2020-08-11,3.1655
2020-08-12,3.1246
2020-08-13,3.1138
2020-08-14,3.1637
2020-08-17,3.1521
2020-08-18,3.1509
2020-08-19,3.0576
2020-08-20,3.0262
2020-08-21,3.0429
2020-08-24,3.0736
2020-08-25,3.0659
2020-08-26,2.9832
2020-08-27,3.0539
2020-08-28,3.0908
2020-08-31,3.0389
2020-09-01,3.061
2020-09-02,3.0732
2020-09-03,3.0686
2020-09-04,3.0501
2020-09-07,2.9021
2020-09-08,2.8712
2020-09-09,2.7862
2020-09-10,2.769
2020-09-11,2.8457
2020-09-14,2.8799
2020-09-15,2.9094
2020-09-16,2.8849
2020-09-17,2.9104
2020-09-18,2.9524
2020-09-21,2.9107
2020-09-22,2.8946
2020-09-23,2.9209
2020-09-24,2.8651
2020-09-25,2.8635
2020-09-28,2.8704
2020-09-29,2.9259
2020-09-30,2.9391
2020-10-09,3.0383
2020-10-12,3.1446
2020-10-13,3.1329
2020-10-14,3.0685
2020-10-15,3.0589
2020-10-16,3.0365
2020-10-19,3.0012
2020-10-20,3.0524
2020-10-21,2.9775
2020-10-22,2.9522
2020-10-23,2.838
2020-10-26,2.8685
2020-10-27,2.919
2020-10-28,2.9601
2020-10-29,2.9595
2020-10-30,2.9573
2020-11-02,3.0296
2020-11-03,3.0633
2020-11-04,3.0563
2020-11-05,3.1315
2020-11-06,3.129
2020-11-09,3.2612
2020-11-10,3.1514
2020-11-11,3.0146
2020-11-12,3.0246
2020-11-13,3.0497
2020-11-16,3.0338
2020-11-17,3.0177
2020-11-18,2.9736
2020-11-19,3.0086
2020-11-20,3.0061
2020-11-23,3.0053
2020-11-24,2.9978
2020-11-25,2.9393
2020-11-26,2.9277
2020-11-27,2.9422
2020-11-30,2.9938
2020-12-01,3.0317
2020-12-02,3.0059
2020-12-03,2.9922
2020-12-04,3.0019
2020-12-07,3.0588
2020-12-08,3.0796
2020-12-09,3.0481
2020-12-10,3.0738
2020-12-11,3.0627
2020-12-14,3.0925
2020-12-15,3.0945
2020-12-16,3.0965
2020-12-17,3.1021
2020-12-18,3.102
2020-12-21,3.1993
2020-12-22,3.1238
2020-12-23,3.1811
2020-12-24,3.1514
2020-12-25,3.1156
2020-12-28,3.131
2020-12-29,3.1372
2020-12-30,3.2049
2020-12-31,3.2861
2021-01-04,3.4373
2021-01-05,3.4816
2021-01-06,3.4467
2021-01-07,3.4184
2021-01-08,3.3773
2021-01-11,3.3786
2021-01-12,3.4715
2021-01-13,3.4488
2021-01-14,3.4594
2021-01-15,3.4812
2021-01-18,3.6397
2021-01-19,3.5742
2021-01-20,3.7002
2021-01-21,3.7613
2021-01-22,3.7833
2021-01-25,3.7746
2021-01-26,3.6535
2021-01-27,3.6814
2021-01-28,3.5405
2021-01-29,3.5134
2021-02-01,3.4752
2021-02-02,3.6043
2021-02-03,3.5645
2021-02-04,3.5054
2021-02-05,3.4734
2021-02-08,3.5555
2021-02-09,3.6289
2021-02-10,3.6462
2021-02-18,3.602
2021-02-19,3.4835
2021-02-22,3.3145
2021-02-23,3.315
2021-02-24,3.2215
2021-02-25,3.2083
2021-02-26,3.1437
2021-03-01,3.217
2021-03-02,3.2418
2021-03-03,3.2563
2021-03-04,3.0764
2021-03-05,3.0513
2021-03-08,2.8965
2021-03-09,2.7914
2021-03-10,2.8805
2021-03-11,2.9526
2021-03-12,2.9394
2021-03-15,2.7936
2021-03-16,2.8058
2021-03-17,2.8863
2021-03-18,2.9156
2021-03-19,2.8458
2021-03-22,2.8558
2021-03-23,2.7867
2021-03-24,2.7425
2021-03-25,2.7776
2021-03-26,2.8784
2021-03-29,2.8569
2021-03-30,2.8905
2021-03-31,2.8998
2021-04-01,2.9991
2021-04-02,3.0699
2021-04-06,3.0668
2021-04-07,3.0367
2021-04-08,3.0553
2021-04-09,3.0043
2021-04-12,2.9753
2021-04-13,2.9617
2021-04-14,3.0079
2021-04-15,2.9901
2021-04-16,2.9742
2021-04-19,3.0772
2021-04-20,3.0796
2021-04-21,3.0755
2021-04-22,3.113
2021-04-23,3.1425
2021-04-26,3.1402
2021-04-27,3.1528
2021-04-28,3.2138
2021-04-29,3.2277
2021-04-30,3.2673
2021-05-06,3.2067
2021-05-07,3.0429
2021-05-10,3.0267
2021-05-11,3.012
2021-05-12,3.049
2021-05-13,3.0195
2021-05-14,3.1317
2021-05-17,3.261
2021-05-18,3.2742
2021-05-19,3.298
2021-05-20,3.3403
2021-05-21,3.2971
2021-05-24,3.3517
2021-05-25,3.4504
2021-05-26,3.3848
2021-05-27,3.4458
2021-05-28,3.4277
2021-05-31,3.5433
2021-06-01,3.5231
2021-06-02,3.4692
2021-06-03,3.417
2021-06-04,3.4636
2021-06-07,3.4822
2021-06-08,3.4464
2021-06-09,3.4898
2021-06-10,3.614
2021-06-11,3.65
2021-06-15,3.6957
2021-06-16,3.5441
2021-06-17,3.7199
2021-06-18,3.724
2021-06-21,3.7342
2021-06-22,3.6815
2021-06-23,3.8016
2021-06-24,3.7212
2021-06-25,3.7977
2021-06-28,3.8978
2021-06-29,3.8934
2021-06-30,4.0004
2021-07-01,3.9783
2021-07-02,3.8758
2021-07-05,3.9906
2021-07-06,3.9265
2021-07-07,4.0537
2021-07-08,4.1707
2021-07-09,4.0729
2021-07-12,4.1579
2021-07-13,3.9955
2021-07-14,3.9586
2021-07-15,3.9977
2021-07-16,3.9019
2021-07-19,3.9285
2021-07-20,3.9325
2021-07-21,4.1193
2021-07-22,4.207
2021-07-23,4.1702
2021-07-26,4.1279
2021-07-27,4.043
2021-07-28,4.0143
2021-07-29,4.2873
