fund_code,date,close,source_return_pct,calculated_return_pct,return_diff_pct_point,reason
007817,2019-09-05,1.0014,0.0,0.14000000000000679,0.14000000000000679,source_calculation_mismatch
008887,2020-06-05,1.0021,0.0,0.20999999999999908,0.20999999999999908,source_calculation_mismatch
008585,2020-06-30,1.0009,0.0,0.05998200539838461,0.05998200539838461,source_calculation_mismatch
008585,2020-07-03,1.0026,0.0,0.16984713757619563,0.16984713757619563,source_calculation_mismatch
008585,2020-07-10,1.0132,0.0,1.0572511470177792,1.0572511470177792,source_calculation_mismatch
